X,Y,Z,rho,p,T,U,V,W
-3.238920000000000E-002, 1.352550000000000E-001,-1.307470000000000E-019, 1.399990000000000E+000, 9.999850000000000E-001, 9.999960000000000E-001, 5.000020000000000E+000, 1.087380000000000E-005,-2.641820000000000E-004
-2.857870000000000E-002, 1.352550000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999980000000001E-001, 9.999990000000000E-001, 5.000030000000000E+000, 6.579580000000000E-006,-2.127930000000000E-004
-2.476820000000000E-002, 1.352550000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000,-4.937850000000000E-006, 4.944310000000000E-006
-2.095780000000000E-002, 1.352550000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999970000000000E+000,-6.957130000000000E-006,-2.619860000000000E-004
-1.714720000000000E-002, 1.352550000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999920000000000E-001, 9.999980000000001E-001, 4.999990000000000E+000, 2.107420000000000E-006,-1.436920000000000E-004
-1.333670000000000E-002, 1.352550000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999830000000000E-001, 9.999950000000000E-001, 5.000020000000000E+000, 7.378540000000000E-006,-4.045170000000000E-004
-9.526250000000000E-003, 1.352550000000000E-001,-1.187000000000000E-019, 1.400000000000000E+000, 9.999970000000000E-001, 9.999990000000000E-001, 5.000040000000000E+000, 7.933329999999999E-007,-1.698810000000000E-004
-5.715750000000000E-003, 1.352550000000000E-001, 2.494470000000000E-019, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999990000000000E+000,-1.044360000000000E-005,-2.218260000000000E-004
-1.905250000000000E-003, 1.352550000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999950000000000E+000,-1.083940000000000E-005,-6.743150000000001E-005
-1.505150000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.093970000000000E-009, 3.473420000000000E-004
-1.467040000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000030000000000E+000, 4.785180000000000E-008, 8.925170000000000E-005
-1.428940000000000E-001, 1.390650000000000E-001, 2.494470000000000E-019, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999970000000000E+000,-4.050150000000000E-007,-1.244150000000000E-004
-1.390830000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999890000000000E-001, 9.999970000000000E-001, 4.999980000000000E+000, 1.441380000000000E-007,-1.821580000000000E-004
-1.352730000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999910000000000E-001, 9.999970000000000E-001, 5.000010000000000E+000, 2.143460000000000E-007, 3.515230000000000E-004
-1.314620000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000010000000000E+000,-5.397270000000000E-008, 1.104390000000000E-004
-1.276520000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999970000000000E+000, 1.631460000000000E-006,-2.050490000000000E-004
-1.238410000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999890000000000E-001, 9.999970000000000E-001, 4.999980000000000E+000, 3.914590000000000E-006,-7.957640000000000E-005
-1.200310000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999840000000000E-001, 9.999950000000000E-001, 5.000000000000000E+000,-6.462430000000000E-006, 2.403590000000000E-005
-1.162200000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000000000000000E+000, 5.000060000000000E+000,-8.886240000000001E-006, 1.712720000000000E-004
-1.124100000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.400040000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000,-8.966740000000000E-008, 3.225240000000000E-004
-1.085990000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999970000000000E-001, 9.999990000000000E-001, 4.999960000000000E+000, 8.561910000000001E-006, 1.530330000000000E-004
-1.047890000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.399970000000000E+000, 9.999670000000001E-001, 9.999900000000000E-001, 5.000030000000000E+000, 5.977290000000000E-006,-3.419430000000000E-004
-1.009780000000000E-001, 1.390650000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999780000000000E-001, 9.999940000000000E-001, 5.000040000000000E+000,-1.316050000000000E-006, 3.763170000000000E-005
-9.716770000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 5.000010000000000E+000,-6.300590000000000E-006, 2.855240000000000E-004
-9.335730000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999960000000000E+000,-3.270630000000000E-006, 2.913890000000000E-004
-8.954670000000001E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999980000000001E-001, 9.999990000000000E-001, 4.999980000000000E+000, 2.538610000000000E-006,-1.131720000000000E-004
-8.573620000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999860000000000E-001, 9.999960000000000E-001, 5.000010000000000E+000, 4.886660000000000E-006, 7.878540000000000E-005
-8.192570000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999960000000000E-001, 9.999990000000000E-001, 5.000020000000000E+000, 2.938960000000000E-006,-1.038230000000000E-004
-7.811520000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000,-2.844420000000000E-006,-4.443350000000000E-004
-7.430480000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999980000000000E+000,-3.463270000000000E-006,-3.564590000000000E-004
-7.049420000000001E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999820000000000E-001, 9.999950000000000E-001, 4.999950000000000E+000, 6.980470000000000E-006, 7.028080000000000E-006
-6.668370000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999770000000000E-001, 9.999930000000000E-001, 5.000040000000000E+000, 5.235530000000000E-006, 7.935150000000000E-005
-6.287320000000000E-002, 1.390650000000000E-001,-2.494470000000000E-019, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000030000000000E+000,-4.227600000000000E-006,-3.035300000000000E-004
-5.906270000000000E-002, 1.390650000000000E-001, 1.307470000000000E-019, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000,-1.112430000000000E-005, 9.641600000000001E-005
-5.525220000000000E-002, 1.390650000000000E-001,-2.494470000000000E-019, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999960000000000E+000,-5.108770000000000E-006,-2.944260000000000E-004
-5.144170000000000E-002, 1.390650000000000E-001,-1.307470000000000E-019, 1.399980000000000E+000, 9.999710000000001E-001, 9.999920000000000E-001, 5.000040000000000E+000, 7.709340000000000E-006, 1.059130000000000E-004
-4.763120000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999790000000000E-001, 9.999940000000000E-001, 5.000080000000000E+000, 1.003240000000000E-005,-3.168220000000000E-004
-4.382070000000000E-002, 1.390650000000000E-001,-1.307470000000000E-019, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 5.000070000000000E+000,-1.707970000000000E-006, 1.983860000000000E-004
-4.001020000000000E-002, 1.390650000000000E-001, 2.494470000000000E-019, 1.400050000000000E+000, 1.000050000000000E+000, 1.000010000000000E+000, 4.999900000000000E+000,-9.056180000000000E-006, 4.883440000000000E-004
-3.619970000000000E-002, 1.390650000000000E-001,-2.494470000000000E-019, 1.399990000000000E+000, 9.999850000000000E-001, 9.999960000000000E-001, 4.999930000000000E+000,-4.168960000000000E-006,-1.987420000000000E-005
-3.238920000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.399950000000000E+000, 9.999490000000000E-001, 9.999850000000000E-001, 5.000040000000000E+000, 2.237040000000000E-006, 1.292750000000000E-004
-2.857870000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999800000000000E-001, 9.999940000000000E-001, 5.000070000000000E+000, 3.432150000000000E-006,-6.348240000000000E-005
-2.476820000000000E-002, 1.390650000000000E-001,-1.307470000000000E-019, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000, 4.513660000000000E-008, 2.738360000000000E-004
-2.095770000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000,-3.263420000000000E-006,-3.176000000000000E-004
-1.714720000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999740000000000E-001, 9.999920000000000E-001, 4.999900000000000E+000, 2.255950000000000E-006,-5.519710000000000E-004
-1.333670000000000E-002, 1.390650000000000E-001, 0.000000000000000E+000, 1.399940000000000E+000, 9.999380000000000E-001, 9.999820000000000E-001, 4.999960000000000E+000, 5.464090000000000E-006,-1.516890000000000E-004
-9.526250000000000E-003, 1.390650000000000E-001,-2.494470000000000E-019, 1.399970000000000E+000, 9.999610000000000E-001, 9.999890000000000E-001, 5.000130000000000E+000, 4.404770000000000E-006, 3.147690000000000E-004
-5.715750000000000E-003, 1.390650000000000E-001, 2.494470000000000E-019, 1.400070000000000E+000, 1.000060000000000E+000, 1.000020000000000E+000, 5.000050000000000E+000,-3.813710000000000E-006, 4.659350000000000E-004
-1.905250000000000E-003, 1.390650000000000E-001, 0.000000000000000E+000, 1.400080000000000E+000, 1.000080000000000E+000, 1.000020000000000E+000, 5.000010000000000E+000,-4.909670000000000E-006, 1.871140000000000E-004
-1.505150000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.048420000000000E-009,-1.835350000000000E-004
-1.467040000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 3.691690000000000E-007, 2.801080000000000E-005
-1.428940000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000, 3.084890000000000E-007, 4.207790000000000E-006
-1.390830000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999970000000000E-001, 9.999990000000000E-001, 5.000010000000000E+000,-2.208310000000000E-006,-3.445440000000000E-005
-1.352730000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.283190000000000E-006,-2.083570000000000E-005
-1.314620000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999980000000000E+000, 7.471610000000000E-007,-7.061740000000001E-005
-1.276520000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999880000000000E-001, 9.999960000000000E-001, 4.999940000000000E+000, 8.236190000000000E-006, 4.915820000000000E-004
-1.238410000000000E-001, 1.428750000000000E-001,-1.204670000000000E-020, 1.399980000000000E+000, 9.999749999999999E-001, 9.999930000000000E-001, 5.000050000000000E+000, 2.466720000000000E-006, 5.462060000000000E-004
-1.200310000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999920000000000E-001, 9.999980000000001E-001, 5.000080000000000E+000,-4.809570000000000E-006, 4.703320000000000E-005
-1.162200000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000050000000000E+000, 1.000010000000000E+000, 5.000010000000000E+000,-6.010450000000000E-006,-5.524660000000000E-004
-1.124100000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000050000000000E+000, 1.000010000000000E+000, 4.999940000000000E+000,-2.280940000000000E-006,-5.374990000000000E-004
-1.085990000000000E-001, 1.428750000000000E-001,-1.204670000000000E-020, 1.399980000000000E+000, 9.999770000000000E-001, 9.999930000000000E-001, 4.999980000000000E+000, 2.766360000000000E-006,-1.768870000000000E-004
-1.047890000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.399960000000000E+000, 9.999540000000000E-001, 9.999870000000000E-001, 5.000040000000000E+000, 5.135230000000000E-006,-2.616140000000000E-004
-1.009780000000000E-001, 1.428750000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999830000000000E-001, 9.999950000000000E-001, 5.000030000000000E+000, 1.656660000000000E-006,-1.792590000000000E-004
-9.716770000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000,-4.618990000000000E-006,-1.337470000000000E-004
-9.335730000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999940000000000E+000,-2.075570000000000E-006,-1.605010000000000E-007
-8.954670000000001E-002, 1.428750000000000E-001,-1.204670000000000E-020, 1.399990000000000E+000, 9.999880000000000E-001, 9.999970000000000E-001, 4.999990000000000E+000, 1.405580000000000E-006,-4.652710000000000E-005
-8.573630000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999770000000000E-001, 9.999930000000000E-001, 5.000040000000000E+000, 1.940730000000000E-006,-4.650400000000000E-004
-8.192570000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999970000000000E-001, 9.999990000000000E-001, 5.000080000000000E+000,-2.757270000000000E-006,-1.467080000000000E-004
-7.811530000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400040000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000,-6.591480000000000E-006, 2.152000000000000E-004
-7.430480000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000000000000000E+000, 4.999910000000000E+000, 1.618270000000000E-007,-3.734920000000000E-004
-7.049420000000001E-002, 1.428750000000000E-001,-1.204670000000000E-020, 1.399960000000000E+000, 9.999600000000000E-001, 9.999880000000000E-001, 4.999940000000000E+000, 1.245700000000000E-005, 2.861730000000000E-004
-6.668380000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.399950000000000E+000, 9.999490000000000E-001, 9.999860000000000E-001, 5.000090000000000E+000, 7.380280000000000E-006, 3.807810000000000E-004
-6.287320000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 5.000120000000000E+000,-3.698610000000000E-006, 5.291840000000000E-005
-5.906270000000000E-002, 1.428750000000000E-001,-1.307470000000000E-019, 1.400070000000000E+000, 1.000070000000000E+000, 1.000020000000000E+000, 4.999940000000000E+000,-1.221380000000000E-005,-9.522610000000001E-005
-5.525220000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999890000000000E+000,-1.117520000000000E-005, 3.250780000000000E-004
-5.144170000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.399940000000000E+000, 9.999370000000000E-001, 9.999820000000000E-001, 5.000010000000000E+000, 5.095060000000000E-006, 6.167160000000000E-004
-4.763120000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.399940000000000E+000, 9.999320000000000E-001, 9.999800000000000E-001, 5.000050000000000E+000, 1.269930000000000E-005,-2.791000000000000E-004
-4.382070000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400040000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 5.000070000000000E+000, 1.624040000000000E-006,-3.207590000000000E-004
-4.001030000000000E-002, 1.428750000000000E-001,-1.307470000000000E-019, 1.400060000000000E+000, 1.000060000000000E+000, 1.000020000000000E+000, 4.999930000000000E+000,-1.968200000000000E-006, 2.732220000000000E-004
-3.619970000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999960000000000E-001, 9.999990000000000E-001, 4.999930000000000E+000,-2.766270000000000E-006,-4.408250000000000E-004
-3.238920000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.399950000000000E+000, 9.999479999999999E-001, 9.999850000000000E-001, 5.000010000000000E+000,-2.227460000000000E-006,-1.907490000000000E-004
-2.857870000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999810000000000E-001, 9.999950000000000E-001, 5.000120000000000E+000,-1.232580000000000E-006, 2.121570000000000E-004
-2.476820000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000,-9.002450000000001E-007,-3.789400000000000E-004
-2.095780000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000050000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000, 1.202780000000000E-006,-9.443010000000000E-006
-1.714720000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999880000000000E-001, 9.999970000000000E-001, 4.999930000000000E+000, 9.025500000000000E-007, 5.307020000000000E-005
-1.333670000000000E-002, 1.428750000000000E-001, 0.000000000000000E+000, 1.399950000000000E+000, 9.999490000000000E-001, 9.999850000000000E-001, 5.000010000000000E+000,-1.204990000000000E-006, 2.228350000000000E-005
-9.526250000000000E-003, 1.428750000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999730000000000E-001, 9.999920000000000E-001, 5.000090000000000E+000,-8.316160000000000E-007,-1.074580000000000E-004
-5.715750000000000E-003, 1.428750000000000E-001, 0.000000000000000E+000, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000, 2.506080000000000E-006, 1.305730000000000E-004
-1.905250000000000E-003, 1.428750000000000E-001, 0.000000000000000E+000, 1.400040000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999930000000000E+000, 6.361920000000000E-006, 3.515690000000000E-005
-1.505150000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 6.989560000000001E-011,-1.203510000000000E-004
-1.467040000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.577710000000000E-008, 6.908249999999999E-005
-1.428940000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-4.844690000000000E-008,-2.796080000000000E-004
-1.390830000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000050000000000E+000, 7.282060000000000E-009, 5.359700000000000E-004
-1.352730000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 4.999990000000000E+000, 3.937810000000000E-007, 6.054290000000000E-004
-1.314620000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000,-1.848210000000000E-007, 7.975800000000001E-006
-1.276520000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.399970000000000E+000, 9.999680000000000E-001, 9.999910000000000E-001, 4.999930000000000E+000, 1.347530000000000E-007,-1.497430000000000E-004
-1.238410000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.399960000000000E+000, 9.999520000000000E-001, 9.999860000000000E-001, 5.000030000000000E+000, 2.094580000000000E-006, 1.821630000000000E-004
-1.200310000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400000000000000E+000, 9.999920000000000E-001, 9.999980000000001E-001, 5.000080000000000E+000, 4.004120000000000E-007, 1.525230000000000E-004
-1.162200000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400060000000000E+000, 1.000050000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000,-3.164680000000000E-006,-2.934570000000000E-005
-1.124100000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999910000000000E+000,-2.795130000000000E-006, 3.810540000000000E-004
-1.085990000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.399980000000000E+000, 9.999770000000000E-001, 9.999940000000000E-001, 4.999980000000000E+000,-5.319640000000000E-007, 1.998820000000000E-004
-1.047890000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.399950000000000E+000, 9.999450000000000E-001, 9.999840000000000E-001, 5.000030000000000E+000, 4.540270000000000E-006,-4.185860000000000E-005
-1.009780000000000E-001, 1.466850000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999890000000000E-001, 9.999970000000000E-001, 5.000090000000000E+000, 1.886500000000000E-006,-1.257020000000000E-004
-9.716780000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000,-2.036310000000000E-007, 2.766840000000000E-004
-9.335730000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999940000000000E+000, 6.047640000000000E-007,-1.103590000000000E-004
-8.954680000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999810000000000E-001, 9.999950000000000E-001, 5.000020000000000E+000, 6.214420000000000E-007, 1.511260000000000E-004
-8.573630000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399970000000000E+000, 9.999690000000000E-001, 9.999910000000000E-001, 5.000020000000000E+000,-1.257460000000000E-006,-1.005310000000000E-004
-8.192570000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000090000000000E+000,-4.068090000000000E-006,-2.567580000000000E-004
-7.811530000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400070000000000E+000, 1.000060000000000E+000, 1.000020000000000E+000, 5.000060000000000E+000,-3.152380000000000E-006, 3.325070000000000E-004
-7.430480000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000020000000000E+000, 1.000010000000000E+000, 4.999820000000000E+000, 1.385240000000000E-006, 6.777690000000000E-004
-7.049420000000001E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399940000000000E+000, 9.999320000000000E-001, 9.999800000000000E-001, 4.999920000000000E+000, 3.088020000000000E-006, 2.951090000000000E-004
-6.668370000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399920000000000E+000, 9.999140000000000E-001, 9.999760000000000E-001, 5.000060000000000E+000,-2.397470000000000E-007,-1.478980000000000E-004
-6.287320000000000E-002, 1.466850000000000E-001,-3.801950000000000E-019, 1.400020000000000E+000, 1.000010000000000E+000, 1.000000000000000E+000, 5.000120000000000E+000,-1.889350000000000E-006,-7.298530000000000E-005
-5.906270000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400090000000000E+000, 1.000080000000000E+000, 1.000020000000000E+000, 5.000000000000000E+000, 1.333840000000000E-006, 7.419570000000000E-005
-5.525220000000000E-002, 1.466850000000000E-001,-3.801950000000000E-019, 1.400050000000000E+000, 1.000050000000000E+000, 1.000010000000000E+000, 4.999880000000000E+000, 3.073070000000000E-006, 2.681080000000000E-004
-5.144170000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399960000000000E+000, 9.999530000000000E-001, 9.999860000000000E-001, 5.000040000000000E+000, 1.722330000000000E-006,-3.289090000000000E-004
-4.763120000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399960000000000E+000, 9.999580000000000E-001, 9.999880000000000E-001, 5.000100000000000E+000,-1.216240000000000E-006, 2.949740000000000E-005
-4.382070000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999970000000000E+000,-2.293310000000000E-006,-1.529840000000000E-004
-4.001020000000000E-002, 1.466850000000000E-001, 3.801950000000000E-019, 1.400040000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999910000000000E+000,-1.747540000000000E-006, 1.576710000000000E-004
-3.619970000000000E-002, 1.466850000000000E-001,-3.801950000000000E-019, 1.399990000000000E+000, 9.999810000000000E-001, 9.999950000000000E-001, 4.999950000000000E+000,-6.616180000000000E-007,-2.632690000000000E-004
-3.238920000000000E-002, 1.466850000000000E-001,-1.307470000000000E-019, 1.399960000000000E+000, 9.999510000000000E-001, 9.999860000000000E-001, 5.000050000000000E+000, 1.832370000000000E-006,-1.400300000000000E-004
-2.857870000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999810000000000E-001, 9.999950000000000E-001, 5.000090000000000E+000, 1.718330000000000E-006,-1.562270000000000E-004
-2.476820000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999980000000000E+000,-8.766830000000000E-007, 2.153260000000000E-005
-2.095780000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999930000000000E+000,-1.001440000000000E-006, 1.674400000000000E-005
-1.714720000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399990000000000E+000, 9.999840000000000E-001, 9.999950000000000E-001, 4.999960000000000E+000, 8.953860000000000E-007,-3.414170000000000E-004
-1.333670000000000E-002, 1.466850000000000E-001, 0.000000000000000E+000, 1.399960000000000E+000, 9.999530000000000E-001, 9.999870000000000E-001, 5.000030000000000E+000, 1.784870000000000E-006,-2.197950000000000E-004
-9.526250000000000E-003, 1.466850000000000E-001,-1.187000000000000E-019, 1.399990000000000E+000, 9.999890000000000E-001, 9.999970000000000E-001, 5.000090000000000E+000,-4.545500000000000E-007, 2.190730000000000E-004
-5.715750000000000E-003, 1.466850000000000E-001, 2.494470000000000E-019, 1.400050000000000E+000, 1.000040000000000E+000, 1.000010000000000E+000, 4.999990000000000E+000,-1.903990000000000E-006, 5.960830000000000E-005
-1.905250000000000E-003, 1.466850000000000E-001, 0.000000000000000E+000, 1.400030000000000E+000, 1.000030000000000E+000, 1.000010000000000E+000, 4.999900000000000E+000,-1.455860000000000E-006,-3.561100000000000E-004
