X,Y,Z,rho,p,T,U,V,W
-1.390830000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 6.614480000000000E-014, 0.000000000000000E+000
-1.352730000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 4.811500000000000E-014, 0.000000000000000E+000
-1.314620000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.169540000000000E-014, 0.000000000000000E+000
-1.276520000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.788310000000000E-014, 0.000000000000000E+000
-1.238410000000000E-001, 6.286500000000000E-002,-2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-4.845500000000000E-014, 0.000000000000000E+000
-1.200310000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-7.465290000000000E-014, 0.000000000000000E+000
-1.162200000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.746840000000000E-014, 0.000000000000000E+000
-1.124100000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-5.335920000000000E-014, 0.000000000000000E+000
-1.085990000000000E-001, 6.286500000000000E-002,-2.614940000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-4.048030000000000E-014, 0.000000000000000E+000
-1.047890000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.124870000000000E-014, 0.000000000000000E+000
-1.009780000000000E-001, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.957020000000000E-014, 0.000000000000000E+000
-9.716780000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-7.006209999999999E-014, 0.000000000000000E+000
-9.335730000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.052020000000000E-013, 0.000000000000000E+000
-8.954670000000001E-002, 6.286500000000000E-002,-2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.370780000000000E-014, 0.000000000000000E+000
-8.573620000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.218890000000000E-014, 0.000000000000000E+000
-8.192570000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 3.949020000000000E-014, 0.000000000000000E+000
-7.811520000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.667130000000000E-014, 0.000000000000000E+000
-7.430480000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 8.994890000000000E-015, 0.000000000000000E+000
-7.049420000000001E-002, 6.286500000000000E-002,-2.614940000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.253720000000000E-015, 0.000000000000000E+000
-6.668380000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-4.127380000000000E-015, 0.000000000000000E+000
-6.287320000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-6.016040000000000E-014, 0.000000000000000E+000
-5.906270000000000E-002, 6.286500000000000E-002, 2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.607960000000000E-014, 0.000000000000000E+000
-5.525230000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.226880000000000E-015, 0.000000000000000E+000
-5.144180000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 3.485600000000000E-014, 0.000000000000000E+000
-4.763130000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.509930000000000E-014, 0.000000000000000E+000
-4.382080000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.151530000000000E-014, 0.000000000000000E+000
-4.001020000000000E-002, 6.286500000000000E-002, 2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-4.067370000000000E-014, 0.000000000000000E+000
-3.619970000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.026520000000000E-014, 0.000000000000000E+000
-3.238920000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 3.163550000000000E-014, 0.000000000000000E+000
-2.857870000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 6.953200000000000E-014, 0.000000000000000E+000
-2.476830000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.634650000000000E-013, 0.000000000000000E+000
-2.095780000000000E-002, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.048180000000000E-013, 0.000000000000000E+000
-1.714720000000000E-002, 6.286500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.348230000000000E-013, 0.000000000000000E+000
-1.333680000000000E-002, 6.286500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.761800000000000E-013, 0.000000000000000E+000
-9.526250000000000E-003, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.878060000000000E-013, 0.000000000000000E+000
-5.715750000000000E-003, 6.286500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.201420000000001E-015, 0.000000000000000E+000
-1.905250000000000E-003, 6.286500000000000E-002, 1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.945040000000000E-013, 0.000000000000000E+000
-1.505150000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.000350000000000E-015, 0.000000000000000E+000
-1.467040000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.004680000000000E-014, 0.000000000000000E+000
-1.428940000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.520440000000000E-014, 0.000000000000000E+000
-1.390830000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.018680000000000E-014, 0.000000000000000E+000
-1.352730000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.099860000000000E-014, 0.000000000000000E+000
-1.314620000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.972340000000000E-014, 0.000000000000000E+000
-1.276520000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 3.051530000000000E-014, 0.000000000000000E+000
-1.238410000000000E-001, 6.667500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.010010000000000E-014, 0.000000000000000E+000
-1.200310000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.229880000000000E-014, 0.000000000000000E+000
-1.162200000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-4.803500000000000E-014, 0.000000000000000E+000
-1.124100000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.290100000000000E-014, 0.000000000000000E+000
-1.085990000000000E-001, 6.667500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.590480000000000E-014, 0.000000000000000E+000
-1.047890000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.356600000000000E-013, 0.000000000000000E+000
-1.009780000000000E-001, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.757470000000000E-013, 0.000000000000000E+000
-9.716780000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.994180000000000E-013, 0.000000000000000E+000
-9.335730000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.991340000000000E-013, 0.000000000000000E+000
-8.954680000000000E-002, 6.667500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.203350000000000E-013, 0.000000000000000E+000
-8.573630000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.973270000000000E-013, 0.000000000000000E+000
-8.192579999999999E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.861720000000000E-013, 0.000000000000000E+000
-7.811530000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.651750000000000E-013, 0.000000000000000E+000
-7.430480000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.800040000000000E-013, 0.000000000000000E+000
-7.049430000000000E-002, 6.667500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.235250000000000E-013, 0.000000000000000E+000
-6.668370000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.135000000000000E-013, 0.000000000000000E+000
-6.287329999999999E-002, 6.667500000000000E-002, 1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.281650000000000E-013, 0.000000000000000E+000
-5.906270000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-5.947360000000001E-014, 0.000000000000000E+000
-5.525230000000000E-002, 6.667500000000000E-002, 1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.611290000000000E-014, 0.000000000000000E+000
-5.144170000000000E-002, 6.667500000000000E-002, 1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.158080000000000E-015, 0.000000000000000E+000
-4.763130000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.504590000000000E-014, 0.000000000000000E+000
-4.382080000000000E-002, 6.667500000000000E-002, 1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-7.084220000000000E-014, 0.000000000000000E+000
-4.001020000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-9.897040000000000E-014, 0.000000000000000E+000
-3.619970000000000E-002, 6.667500000000000E-002, 1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.225380000000000E-013, 0.000000000000000E+000
-3.238920000000000E-002, 6.667500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-6.397100000000000E-014, 0.000000000000000E+000
-2.857870000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.821150000000000E-014, 0.000000000000000E+000
-2.476820000000000E-002, 6.667500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.073690000000000E-015, 0.000000000000000E+000
-2.095780000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 5.639310000000000E-014, 0.000000000000000E+000
-1.714720000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 4.218730000000000E-014, 0.000000000000000E+000
-1.333680000000000E-002, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-7.117900000000000E-015, 0.000000000000000E+000
-9.526250000000000E-003, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.967510000000000E-014, 0.000000000000000E+000
-5.715750000000000E-003, 6.667500000000000E-002, 2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.193540000000000E-013, 0.000000000000000E+000
-1.905250000000000E-003, 6.667500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.891490000000000E-013, 0.000000000000000E+000
-1.505150000000000E-001, 7.048500000000001E-002, 6.023350000000000E-021, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.089030000000000E-014, 0.000000000000000E+000
-1.467040000000000E-001, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.025840000000000E-014, 0.000000000000000E+000
-1.428940000000000E-001, 7.048500000000001E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.286890000000000E-014, 0.000000000000000E+000
-1.390830000000000E-001, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-5.300920000000000E-014, 0.000000000000000E+000
-1.352730000000000E-001, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.637290000000000E-014, 0.000000000000000E+000
-1.314620000000000E-001, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.675620000000000E-014, 0.000000000000000E+000
-1.276520000000000E-001, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.728470000000000E-014, 0.000000000000000E+000
-1.238410000000000E-001, 7.048500000000001E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 5.482280000000000E-014, 0.000000000000000E+000
-1.200310000000000E-001, 7.048500000000001E-002, 2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 9.945049999999999E-015, 0.000000000000000E+000
-1.162200000000000E-001, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.515799999999999E-014, 0.000000000000000E+000
-1.124100000000000E-001, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.473020000000000E-013, 0.000000000000000E+000
-1.085990000000000E-001, 7.048500000000001E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.321160000000000E-013, 0.000000000000000E+000
-1.047890000000000E-001, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.488290000000000E-013, 0.000000000000000E+000
-1.009780000000000E-001, 7.048500000000001E-002, 2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.449020000000000E-013, 0.000000000000000E+000
-9.716770000000000E-002, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.318160000000000E-013, 0.000000000000000E+000
-9.335730000000000E-002, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.371240000000000E-013, 0.000000000000000E+000
-8.954680000000000E-002, 7.048500000000001E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.363740000000000E-013, 0.000000000000000E+000
-8.573620000000000E-002, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.789980000000000E-013, 0.000000000000000E+000
-8.192579999999999E-002, 7.048500000000001E-002, 2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.289360000000000E-013, 0.000000000000000E+000
-7.811520000000000E-002, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.087090000000000E-013, 0.000000000000000E+000
-7.430480000000000E-002, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.244450000000000E-013, 0.000000000000000E+000
-7.049430000000000E-002, 7.048500000000001E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-5.240910000000000E-014, 0.000000000000000E+000
-6.668370000000000E-002, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.621960000000000E-014, 0.000000000000000E+000
-6.287329999999999E-002, 7.048500000000001E-002,-1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.698290000000000E-014, 0.000000000000000E+000
-5.906270000000000E-002, 7.048500000000001E-002, 1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.942000000000000E-014, 0.000000000000000E+000
-5.525220000000000E-002, 7.048500000000001E-002,-1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.112130000000000E-013, 0.000000000000000E+000
-5.144170000000000E-002, 7.048500000000001E-002,-1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.197240000000000E-013, 0.000000000000000E+000
-4.763130000000000E-002, 7.048500000000001E-002, 1.204670000000000E-020, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.185000000000000E-013, 0.000000000000000E+000
-4.382080000000000E-002, 7.048500000000001E-002,-1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-4.688140000000000E-014, 0.000000000000000E+000
-4.001020000000000E-002, 7.048500000000001E-002, 1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.235720000000000E-014, 0.000000000000000E+000
-3.619970000000000E-002, 7.048500000000001E-002,-1.187000000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.972670000000000E-014, 0.000000000000000E+000
-3.238920000000000E-002, 7.048500000000001E-002, 1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.395080000000000E-014, 0.000000000000000E+000
-2.857870000000000E-002, 7.048500000000001E-002, 1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 9.588990000000000E-014, 0.000000000000000E+000
-2.476830000000000E-002, 7.048500000000001E-002, 1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.138130000000000E-013, 0.000000000000000E+000
-2.095780000000000E-002, 7.048500000000001E-002, 1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 9.438300000000000E-014, 0.000000000000000E+000
-1.714720000000000E-002, 7.048500000000001E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 6.328090000000000E-014, 0.000000000000000E+000
-1.333680000000000E-002, 7.048500000000001E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.176100000000000E-013, 0.000000000000000E+000
-9.526250000000000E-003, 7.048500000000001E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.111790000000000E-013, 0.000000000000000E+000
-5.715750000000000E-003, 7.048500000000001E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.577270000000000E-013, 0.000000000000000E+000
-1.905250000000000E-003, 7.048500000000001E-002, 2.494470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 1.476750000000000E-013, 0.000000000000000E+000
-1.505150000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000, 2.013680000000000E-015, 0.000000000000000E+000
-1.467040000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-9.028230000000000E-015, 0.000000000000000E+000
-1.428940000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-2.595110000000000E-014, 0.000000000000000E+000
-1.390830000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-6.604470000000000E-014, 0.000000000000000E+000
-1.352730000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-9.990729999999999E-014, 0.000000000000000E+000
-1.314620000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.996550000000000E-014, 0.000000000000000E+000
-1.276520000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-8.096060000000000E-014, 0.000000000000000E+000
-1.238410000000000E-001, 7.429500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-6.308760000000000E-014, 0.000000000000000E+000
-1.200310000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.681970000000000E-014, 0.000000000000000E+000
-1.162200000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-3.623630000000000E-014, 0.000000000000000E+000
-1.124100000000000E-001, 7.429500000000000E-002, 0.000000000000000E+000, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.614610000000000E-014, 0.000000000000000E+000
-1.085990000000000E-001, 7.429500000000000E-002,-1.307470000000000E-019, 1.400010000000000E+000, 1.000000000000000E+000, 1.000000000000000E+000, 5.000000000000000E+000,-1.995680000000000E-014, 0.000000000000000E+000
